record_date,link,record_details,publication_date,school_id
16 June 2003,https://files.ofsted.gov.uk/v1/file/794711,Full inspection,17 September 2003,22_100889
21 March 2023,https://files.ofsted.gov.uk/v1/file/50217848,School inspection,23 May 2023,22_100994
17 November 2020,https://files.ofsted.gov.uk/v1/file/50158995,Monitoring visit,05 January 2021,22_100994
12 December 2017,https://files.ofsted.gov.uk/v1/file/2747549,Short inspection,10 January 2018,22_100994
04 July 2013,https://files.ofsted.gov.uk/v1/file/2260853,Full inspection: Good,04 September 2013,22_100994
22 November 2010,https://files.ofsted.gov.uk/v1/file/1443027,Curriculum and development visit,07 February 2011,22_100994
02 March 2010,https://files.ofsted.gov.uk/v1/file/946261,Full inspection: Good,24 March 2010,22_100994
06 October 2008,https://files.ofsted.gov.uk/v1/file/941513,Curriculum and development visit,14 November 2008,22_100994
05 December 2006,https://files.ofsted.gov.uk/v1/file/829001,Full inspection: Satisfactory,21 December 2006,22_100994
10 February 2003,https://files.ofsted.gov.uk/v1/file/786409,Full inspection,14 May 2003,22_100994
18 October 2022,https://files.ofsted.gov.uk/v1/file/50200884,School inspection,02 December 2022,22_101255
12 September 2017,https://files.ofsted.gov.uk/v1/file/2729261,Full inspection: Good,09 October 2017,22_101255
21 May 2014,https://files.ofsted.gov.uk/v1/file/2398086,Full inspection: Good,24 June 2014,22_101255
05 July 2011,https://files.ofsted.gov.uk/v1/file/1979253,Full inspection: Good,07 September 2011,22_101255
15 January 2008,https://files.ofsted.gov.uk/v1/file/876601,Full inspection: Good,02 February 2008,22_101255
13 January 2003,https://files.ofsted.gov.uk/v1/file/787641,Full inspection,02 April 2003,22_101255
14 March 2024,https://files.ofsted.gov.uk/v1/file/50246323,School inspection: Good,08 May 2024,22_102708
09 January 2018,https://files.ofsted.gov.uk/v1/file/2750653,Short inspection,31 January 2018,22_102708
19 June 2014,https://files.ofsted.gov.uk/v1/file/2403420,Full inspection: Good,11 July 2014,22_102708
23 June 2011,https://files.ofsted.gov.uk/v1/file/1976239,Full inspection: Good,08 July 2011,22_102708
12 November 2007,https://files.ofsted.gov.uk/v1/file/878237,Full inspection: Good,28 November 2007,22_102708
02 June 2003,https://files.ofsted.gov.uk/v1/file/787847,Full inspection,10 September 2003,22_102708
10 October 2023,https://files.ofsted.gov.uk/v1/file/50234024,School inspection,28 November 2023,22_108892
01 December 2020,https://files.ofsted.gov.uk/v1/file/50159624,Monitoring visit,18 January 2021,22_108892
17 July 2018,https://files.ofsted.gov.uk/v1/file/50024702,Short inspection,18 September 2018,22_108892
17 September 2013,https://files.ofsted.gov.uk/v1/file/2271829,Full inspection: Outstanding,09 October 2013,22_108892
23 November 2010,https://files.ofsted.gov.uk/v1/file/1960159,Full inspection: Outstanding,15 December 2010,22_108892
01 November 2007,https://files.ofsted.gov.uk/v1/file/884489,Full inspection: Good,19 November 2007,22_108892
12 January 2022,https://files.ofsted.gov.uk/v1/file/50178853,School inspection,08 March 2022,22_130856
25 May 2016,https://files.ofsted.gov.uk/v1/file/2581607,Short inspection,08 July 2016,22_130856
10 January 2013,https://files.ofsted.gov.uk/v1/file/2169987,Full inspection: Good,01 February 2013,22_130856
02 February 2010,https://files.ofsted.gov.uk/v1/file/966175,Full inspection: Good,01 March 2010,22_130856
02 December 2008,https://files.ofsted.gov.uk/v1/file/944949,Curriculum and development visit,27 March 2009,22_130856
25 June 2007,https://files.ofsted.gov.uk/v1/file/854829,Full inspection: Good,12 July 2007,22_130856
28 November 2023,https://files.ofsted.gov.uk/v1/file/50238558,School inspection: Good,29 January 2024,22_131201
14 May 2019,https://files.ofsted.gov.uk/v1/file/50084932,Full inspection: Good,13 June 2019,22_131201
24 September 2015,https://files.ofsted.gov.uk/v1/file/2555796,Short inspection,05 November 2015,22_131201
03 October 2012,https://files.ofsted.gov.uk/v1/file/2068907,Full inspection: Good,25 October 2012,22_131201
17 May 2011,https://files.ofsted.gov.uk/v1/file/1972877,Full inspection: Satisfactory,13 June 2011,22_131201
12 February 2008,https://files.ofsted.gov.uk/v1/file/905607,Full inspection: Good,06 March 2008,22_131201
06 May 2003,https://files.ofsted.gov.uk/v1/file/786457,Full inspection,10 September 2003,22_131201
24 April 2018,https://files.ofsted.gov.uk/v1/file/2778719,Short inspection,11 June 2018,22_131584
18 November 2014,https://files.ofsted.gov.uk/v1/file/2439064,Full inspection: Good,10 December 2014,22_131584
13 May 2013,https://files.ofsted.gov.uk/v1/file/2225777,Monitoring visit,07 June 2013,22_131584
15 January 2013,https://files.ofsted.gov.uk/v1/file/2173023,Full inspection: Requires Improvement,06 February 2013,22_131584
27 September 2011,https://files.ofsted.gov.uk/v1/file/1835565,Monitoring visit,18 October 2011,22_131584
17 June 2010,https://files.ofsted.gov.uk/v1/file/966649,Full inspection: Satisfactory,09 July 2010,22_131584
16 May 2007,https://files.ofsted.gov.uk/v1/file/861341,Full inspection: Good,11 June 2007,22_131584
08 March 2023,https://files.ofsted.gov.uk/v1/file/50215823,School inspection,05 May 2023,22_132077
07 November 2017,https://files.ofsted.gov.uk/v1/file/2739495,Short inspection,28 November 2017,22_132077
14 March 2013,https://files.ofsted.gov.uk/v1/file/2207647,Full inspection: Outstanding,17 April 2013,22_132077
08 July 2010,https://files.ofsted.gov.uk/v1/file/967095,Full inspection: Outstanding,06 September 2010,22_132077
20 June 2007,https://files.ofsted.gov.uk/v1/file/855889,Full inspection: Good,09 July 2007,22_132077
09 December 2002,https://files.ofsted.gov.uk/v1/file/786407,Full inspection,19 March 2003,22_132077
21 March 2023,https://files.ofsted.gov.uk/v1/file/50217483,School inspection,19 May 2023,22_133660
26 September 2017,https://files.ofsted.gov.uk/v1/file/2731901,Full inspection: Good,20 October 2017,22_133660
15 July 2014,https://files.ofsted.gov.uk/v1/file/2416831,Full inspection: Good,08 September 2014,22_133660
07 March 2011,https://files.ofsted.gov.uk/v1/file/1967113,Full inspection: Good,29 March 2011,22_133660
14 July 2008,https://files.ofsted.gov.uk/v1/file/907147,Full inspection: Good,08 September 2008,22_133660
13 October 2003,https://files.ofsted.gov.uk/v1/file/794087,Full inspection,20 May 2004,22_133660
02 February 2023,https://files.ofsted.gov.uk/v1/file/50212001,School inspection,22 March 2023,22_133749
31 January 2018,https://files.ofsted.gov.uk/v1/file/2756443,Short inspection,26 February 2018,22_133749
22 May 2014,https://files.ofsted.gov.uk/v1/file/2400474,Full inspection: Outstanding,02 July 2014,22_133749
28 June 2011,https://files.ofsted.gov.uk/v1/file/1977589,Full inspection: Outstanding,20 July 2011,22_133749
11 September 2007,https://files.ofsted.gov.uk/v1/file/907263,Full inspection: Good,02 October 2007,22_133749
24 May 2004,https://files.ofsted.gov.uk/v1/file/794071,Full inspection,10 September 2004,22_133749
11 June 2019,https://files.ofsted.gov.uk/v1/file/50090341,Short inspection,04 July 2019,22_133754
06 October 2015,https://files.ofsted.gov.uk/v1/file/2523150,Short inspection,24 November 2015,22_133754
04 December 2012,https://files.ofsted.gov.uk/v1/file/2157879,Full inspection: Good,09 January 2013,22_133754
01 December 2009,https://files.ofsted.gov.uk/v1/file/967531,Full inspection: Good,12 January 2010,22_133754
09 January 2007,https://files.ofsted.gov.uk/v1/file/857379,Full inspection: Satisfactory,24 January 2007,22_133754
15 November 2005,https://files.ofsted.gov.uk/v1/file/824945,Full inspection: Inadequate,01 March 2006,22_133754
22 June 2021,https://files.ofsted.gov.uk/v1/file/50169804,School inspection,24 September 2021,22_134274
14 June 2016,https://files.ofsted.gov.uk/v1/file/2581579,Short inspection,08 July 2016,22_134274
18 October 2011,https://files.ofsted.gov.uk/v1/file/1983951,Full inspection: Outstanding,11 November 2011,22_134274
04 February 2009,https://files.ofsted.gov.uk/v1/file/936095,Full inspection: Outstanding,02 March 2009,22_134274
09 March 2006,https://files.ofsted.gov.uk/v1/file/825485,Full inspection: Good,23 March 2006,22_134274
02 July 2019,https://files.ofsted.gov.uk/v1/file/50096172,Short inspection,26 July 2019,22_134597
03 November 2015,https://files.ofsted.gov.uk/v1/file/2524601,Short inspection,30 November 2015,22_134597
19 October 2011,https://files.ofsted.gov.uk/v1/file/1983955,Full inspection: Good,11 November 2011,22_134597
28 January 2009,https://files.ofsted.gov.uk/v1/file/936257,Full inspection: Good,25 February 2009,22_134597
22 March 2006,https://files.ofsted.gov.uk/v1/file/825705,Full inspection: Satisfactory,20 April 2006,22_134597
23 June 2021,https://files.ofsted.gov.uk/v1/file/50169142,School inspection,14 September 2021,22_134635
08 June 2016,https://files.ofsted.gov.uk/v1/file/2580491,Full inspection: Good,05 July 2016,22_134635
25 June 2014,https://files.ofsted.gov.uk/v1/file/2405010,Full inspection: Requires Improvement,17 July 2014,22_134635
08 November 2011,https://files.ofsted.gov.uk/v1/file/1985559,Full inspection: Good,30 November 2011,22_134635
02 October 2007,https://files.ofsted.gov.uk/v1/file/907435,Full inspection: Satisfactory,18 October 2007,22_134635
13 March 2024,https://files.ofsted.gov.uk/v1/file/50246969,School inspection: Outstanding,14 May 2024,22_134846
06 December 2017,https://files.ofsted.gov.uk/v1/file/2745649,Short inspection,28 December 2017,22_134846
14 November 2012,https://files.ofsted.gov.uk/v1/file/2145067,Full inspection: Good,06 December 2012,22_134846
18 November 2009,https://files.ofsted.gov.uk/v1/file/968009,Full inspection: Good,14 December 2009,22_134846
27 November 2006,https://files.ofsted.gov.uk/v1/file/856605,Full inspection: Good,14 December 2006,22_134846
23 January 2024,https://files.ofsted.gov.uk/v1/file/50240581,School inspection,29 February 2024,22_135260
05 June 2018,https://files.ofsted.gov.uk/v1/file/2783027,Short inspection,02 July 2018,22_135260
29 January 2015,https://files.ofsted.gov.uk/v1/file/2457415,Full inspection: Good,27 February 2015,22_135260
28 February 2012,https://files.ofsted.gov.uk/v1/file/1933683,Full inspection: Good,21 March 2012,22_135260
01 November 2010,https://files.ofsted.gov.uk/v1/file/1441285,Curriculum and development visit,06 January 2011,22_135260
06 October 2009,https://files.ofsted.gov.uk/v1/file/969893,Monitoring visit,04 March 2010,22_135260
22 September 2008,https://files.ofsted.gov.uk/v1/file/936761,Full inspection: Satisfactory,09 October 2008,22_135260
05 March 2024,https://files.ofsted.gov.uk/v1/file/50245385,School inspection,29 April 2024,22_135558
15 January 2019,https://files.ofsted.gov.uk/v1/file/50054233,Short inspection,06 February 2019,22_135558
11 June 2015,https://files.ofsted.gov.uk/v1/file/2492935,Full inspection: Outstanding,07 July 2015,22_135558
14 March 2012,https://files.ofsted.gov.uk/v1/file/1958809,Full inspection: Good,19 April 2012,22_135558
11 March 2009,https://files.ofsted.gov.uk/v1/file/940411,Full inspection: Good,31 March 2009,22_135558
21 June 2022,https://files.ofsted.gov.uk/v1/file/50193508,School inspection,21 September 2022,22_137328
07 July 2016,https://files.ofsted.gov.uk/v1/file/2594598,Short inspection,12 September 2016,22_137328
19 June 2013,https://files.ofsted.gov.uk/v1/file/2242249,Full inspection: Good,11 July 2013,22_137328
22 November 2023,https://files.ofsted.gov.uk/v1/file/50237630,School inspection,19 January 2024,22_137677
07 November 2017,https://files.ofsted.gov.uk/v1/file/2740927,Short inspection,04 December 2017,22_137677
16 July 2013,https://files.ofsted.gov.uk/v1/file/2263781,Full inspection: Good,10 September 2013,22_137677
21 September 2021,https://files.ofsted.gov.uk/v1/file/50172095,School inspection,15 November 2021,22_139509
02 February 2017,https://files.ofsted.gov.uk/v1/file/2662417,Full inspection: Good,15 March 2017,22_139509
15 May 2013,https://files.ofsted.gov.uk/v1/file/2226833,Full inspection: Outstanding,10 June 2013,22_139509
04 April 2013,https://files.ofsted.gov.uk/v1/file/2202783,Academy conversion letter,05 April 2013,22_139509
08 November 2023,https://files.ofsted.gov.uk/v1/file/50235821,School inspection: Outstanding,18 December 2023,22_139829
16 November 2021,https://files.ofsted.gov.uk/v1/file/50176623,School inspection,28 January 2022,22_139829
17 May 2016,https://files.ofsted.gov.uk/v1/file/2580465,Full inspection: Good,05 July 2016,22_139829
16 October 2019,https://files.ofsted.gov.uk/v1/file/50126538,School inspection: Outstanding,20 November 2019,22_140201
24 June 2015,https://files.ofsted.gov.uk/v1/file/2508546,Full inspection: Good,03 September 2015,22_140201
30 April 2024,https://files.ofsted.gov.uk/v1/file/50249655,School inspection: Good,14 June 2024,22_140806
21 September 2022,https://files.ofsted.gov.uk/v1/file/50200555,School inspection,29 November 2022,22_140806
14 December 2016,https://files.ofsted.gov.uk/v1/file/2638535,Short inspection,24 January 2017,22_140806
03 April 2014,https://files.ofsted.gov.uk/v1/file/2358109,Academy conversion letter,04 April 2014,22_140806
09 November 2021,https://files.ofsted.gov.uk/v1/file/50176042,School inspection,19 January 2022,22_140807
22 March 2017,https://files.ofsted.gov.uk/v1/file/2683385,Full inspection: Good,11 May 2017,22_140807
03 April 2014,https://files.ofsted.gov.uk/v1/file/2358105,Academy conversion letter,04 April 2014,22_140807
02 November 2022,https://files.ofsted.gov.uk/v1/file/50202304,School inspection,15 December 2022,22_141130
21 June 2017,https://files.ofsted.gov.uk/v1/file/2723867,Full inspection: Outstanding,07 September 2017,22_141130
21 September 2022,https://files.ofsted.gov.uk/v1/file/50200504,School inspection,29 November 2022,22_141139
11 July 2017,https://files.ofsted.gov.uk/v1/file/2724561,Full inspection: Good,11 September 2017,22_141139
29 March 2022,https://files.ofsted.gov.uk/v1/file/50184454,School inspection,25 May 2022,22_144407
17 July 2018,https://files.ofsted.gov.uk/v1/file/50025560,Monitoring visit,20 September 2018,22_144407
04 November 2017,https://files.ofsted.gov.uk/v1/file/2735035,Academy conversion letter,04 November 2017,22_144407
08 November 2023,https://files.ofsted.gov.uk/v1/file/50235613,School inspection: Requires Improvement,14 December 2023,22_148250
08 May 2024,https://files.ofsted.gov.uk/v1/file/50246313,Academy conversion letter,08 May 2024,22_149606
28 November 2023,https://files.ofsted.gov.uk/v1/file/50238133,School inspection,23 January 2024,25_100060
26 June 2018,https://files.ofsted.gov.uk/v1/file/2786545,Short inspection,18 July 2018,25_100060
25 February 2014,https://files.ofsted.gov.uk/v1/file/2348453,Full inspection: Outstanding,19 March 2014,25_100060
11 March 2009,https://files.ofsted.gov.uk/v1/file/915857,Full inspection: Outstanding,01 April 2009,25_100060
09 March 2006,https://files.ofsted.gov.uk/v1/file/803757,Full inspection: Outstanding,23 March 2006,25_100060
01 November 1999,https://files.ofsted.gov.uk/v1/file/761063,Full inspection,12 May 2000,25_100060
10 May 2023,https://files.ofsted.gov.uk/v1/file/50221648,School inspection,28 June 2023,25_100091
21 March 2017,https://files.ofsted.gov.uk/v1/file/2682465,Short inspection,09 May 2017,25_100091
